Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,OrigTeamName
,13 & Under,Class 3,150 Meter Dash,Event 25,19.29,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jamal Jones,15,Charlemont High,,Charlemont H
13,13 & Under,Class 3,150 Meter Dash,Event 25,19.34,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Iangel Atkinstall-Daley,16,Wolmer's,,Wolmer's Boys' A
12,13 & Under,Class 3,150 Meter Dash,Event 25,19.35,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Davane Gaynor,17,Belmont Academy,,Belmont Academy
12,13 & Under,Class 3,150 Meter Dash,Event 25,19.40,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Claton Daley,18,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,150 Meter Dash,Event 25,19.52,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Leshawn Miller,19,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,150 Meter Dash,Event 25,19.75,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dimani Dawkins,20,Charlemont High,,Charlemont H
12,13 & Under,Class 3,150 Meter Dash,Event 25,19.79,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Jaheim Ferguson,21,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,150 Meter Dash,Event 25,19.80,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Rajay Whyte,22,Mavis Bank High,,Mavis Bank H
13,13 & Under,Class 3,150 Meter Dash,Event 25,20.01,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Kelly,23,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,150 Meter Dash,Event 25,20.03,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Epraim Wright,24,Charlemont High,,Charlemont H
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.07,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Jelani Gordon,25,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,150 Meter Dash,Event 25,20.11,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniel Lawrence,26,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,150 Meter Dash,Event 25,20.23,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jermaine Wright,27,Clarendon College,,Clarendon College
,13 & Under,Class 3,150 Meter Dash,Event 25,20.26,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Dravid Clayton,28,Charlemont High,,Charlemont H
,13 & Under,Class 3,150 Meter Dash,Event 25,20.29,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordan Clarke,29,Charlemont High,,Charlemont H
13,13 & Under,Class 3,150 Meter Dash,Event 25,20.31,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Duane Harvey,30,St. George's College,,St. Georges College
13,13 & Under,Class 3,150 Meter Dash,Event 25,20.39,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kordel Edmondson,31,St. George's College,,St. Georges College
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.42,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Oniel Stewart,32,Edwin Allen High,,Edwin Allen
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.52,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevol Bucknor,33,Spanish Town High,,spainsh town high
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.56,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Najhay Watson,34,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,150 Meter Dash,Event 25,20.56,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kymani Thomas,35,St. Jago High,,St. Jago Hig
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.70,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Denar Williams,36,Bellefield High,,Bellefield H
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.70,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrese Gayle,37,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,150 Meter Dash,Event 25,20.74,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,George Mason,38,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,150 Meter Dash,Event 25,20.98,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimaania Nibbs,39,Clarendon College,,Clarendon College
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.18,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Travae Hall,40,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.32,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Khalil Dillon,41,Wolmer's,,Wolmer's Boys' A
14,13 & Under,Class 3,150 Meter Dash,Event 25,21.40,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Adrian Thompson,42,Port Antonio High,,Port Antonio
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.42,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Justin Blake,43,Wolmer's,,Wolmer's Boys' A
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.47,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Nathal Jackson,44,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.51,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Akeem Cardwell,45,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,150 Meter Dash,Event 25,21.81,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Mathew Britton,46,St. George's College,,St. Georges College
,13 & Under,Class 3,150 Meter Dash,Event 25,21.96,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Antho-Lee Bailey,47,Charlemont High,,Charlemont H
,13 & Under,Class 3,150 Meter Dash,Event 25,22.46,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Deano Davis,48,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,150 Meter Dash,Event 25,22.68,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Gilpin,49,St. George's College,,St. Georges College
15,14-15,Class 2,150 Meter Dash,Event 26,16.58,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Junior Grant,1,Bridgeport High,,Bridgeport H
15,14-15,Class 2,150 Meter Dash,Event 26,16.75,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Oblique Seville,2,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,150 Meter Dash,Event 26,16.86,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Deandre Burley,3,Bridgeport High,,Bridgeport H
,14-15,Class 2,150 Meter Dash,Event 26,16.96,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Taiwayne Garriques,4,St. Jago High,,St. Jago Hig
,14-15,Class 2,150 Meter Dash,Event 26,17.00,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniel Chambers,5,St. Jago High,,St. Jago Hig
13,14-15,Class 2,150 Meter Dash,Event 26,17.17,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Justin Stewart,6,Bellefield High,,Bellefield H
15,14-15,Class 2,150 Meter Dash,Event 26,17.24,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Khamal Tempral,7,Bridgeport High,,Bridgeport H
15,14-15,Class 2,150 Meter Dash,Event 26,17.30,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Jamar Fries,8,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,150 Meter Dash,Event 26,17.31,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kaheem Beason,9,Clarendon College,,Clarendon College
15,14-15,Class 2,150 Meter Dash,Event 26,17.39,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Javon Watler,10,Clarendon College,,Clarendon College
15,14-15,Class 2,150 Meter Dash,Event 26,17.47,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Dervin Walker,11,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,150 Meter Dash,Event 26,17.70,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Johara Johnson,12,Knox College,,Knox College High
15,14-15,Class 2,150 Meter Dash,Event 26,17.80,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Suejay Henry,13,Bellefield High,,Bellefield H
14,14-15,Class 2,150 Meter Dash,Event 26,17.82,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Thiea Shea,14,Wolmer's,,Wolmer's Boys' A
15,14-15,Class 2,150 Meter Dash,Event 26,17.89,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Oneil Palmer,15,Spanish Town High,,spainsh town high
,14-15,Class 2,150 Meter Dash,Event 26,17.93,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Keniel Samms,16,St. Jago High,,St. Jago Hig
15,14-15,Class 2,150 Meter Dash,Event 26,17.95,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordan Sewell,17,Bridgeport High,,Bridgeport H
16,14-15,Class 2,150 Meter Dash,Event 26,17.99,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Deandre Lawrence,18,Spanish Town High,,spainsh town high
14,14-15,Class 2,150 Meter Dash,Event 26,18.04,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevin Moriah,19,Clarendon College,,Clarendon College
,14-15,Class 2,150 Meter Dash,Event 26,18.10,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Malick Williams,20,St. Jago High,,St. Jago Hig
,14-15,Class 2,150 Meter Dash,Event 26,18.12,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrell Thompson,21,Charlemont High,,Charlemont H
14,14-15,Class 2,150 Meter Dash,Event 26,18.15,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Shamar Henry,22,Bridgeport High,,Bridgeport H
16,14-15,Class 2,150 Meter Dash,Event 26,18.23,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Phillips Simpson,23,Spanish Town High,,spainsh town high
15,14-15,Class 2,150 Meter Dash,Event 26,18.29,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Giovanni Scott,24,Bridgeport High,,Bridgeport H
,14-15,Class 2,150 Meter Dash,Event 26,18.31,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Sean Ferron,25,St. Jago High,,St. Jago Hig
15,14-15,Class 2,150 Meter Dash,Event 26,18.33,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Omaine Hamilton,26,Holmwood Technical High,,Holmwood Tec
14,14-15,Class 2,150 Meter Dash,Event 26,18.34,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Lorenzo Harriott,27,St. George's College,,St. Georges College
14,14-15,Class 2,150 Meter Dash,Event 26,18.35,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Alden Pringle,28,Bellefield High,,Bellefield H
14,14-15,Class 2,150 Meter Dash,Event 26,18.38,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Denver Crosdale,29,Mavis Bank High,,Mavis Bank H
,14-15,Class 2,150 Meter Dash,Event 26,18.42,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Chadane Brown,30,St. Jago High,,St. Jago Hig
15,14-15,Class 2,150 Meter Dash,Event 26,18.52,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Leroy Henry,31,Penwood High School,,Penwood High School
15,14-15,Class 2,150 Meter Dash,Event 26,18.55,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Fabian Smith,32,Spanish Town High,,spainsh town high
14,14-15,Class 2,150 Meter Dash,Event 26,18.67,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shelton Fuller,33,Dinthill Technical High,,Dinthill Tec
16,14-15,Class 2,150 Meter Dash,Event 26,18.67,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Jevon Wallace,34,Spanish Town High,,spainsh town high
17,14-15,Class 2,150 Meter Dash,Event 26,18.68,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shamore Huie,35,Tivoli Gardens High,,Tivoli Garde
14,14-15,Class 2,150 Meter Dash,Event 26,18.72,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Antonio Williams,36,Spanish Town High,,spainsh town high
14,14-15,Class 2,150 Meter Dash,Event 26,18.75,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Adjatay Robinson,37,St. George's College,,St. Georges College
15,14-15,Class 2,150 Meter Dash,Event 26,18.77,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jenhardo Coates,38,Spanish Town High,,spainsh town high
15,14-15,Class 2,150 Meter Dash,Event 26,18.80,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordain Squire,39,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,150 Meter Dash,Event 26,18.82,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shoye Bailey,40,Clarendon College,,Clarendon College
14,14-15,Class 2,150 Meter Dash,Event 26,18.84,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ashani Charlton,41,St. George's College,,St. Georges College
,14-15,Class 2,150 Meter Dash,Event 26,18.86,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Dario Laing,42,Charlemont High,,Charlemont H
15,14-15,Class 2,150 Meter Dash,Event 26,18.89,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rashane Demassa,43,St. George's College,,St. Georges College
15,14-15,Class 2,150 Meter Dash,Event 26,18.89,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Karieb Reid,44,Mavis Bank High,,Mavis Bank H
14,14-15,Class 2,150 Meter Dash,Event 26,18.90,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahaine Feilding,45,Clarendon College,,Clarendon College
14,14-15,Class 2,150 Meter Dash,Event 26,19.22,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dwight Walker,46,Dinthill Technical High,,Dinthill Tec
15,14-15,Class 2,150 Meter Dash,Event 26,19.30,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Joshua Lewis,47,Spanish Town High,,spainsh town high
14,14-15,Class 2,150 Meter Dash,Event 26,19.38,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rowja Marshall,48,Spanish Town High,,spainsh town high
,14-15,Class 2,150 Meter Dash,Event 26,19.40,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Rodjay Rodgers,49,Charlemont High,,Charlemont H
14,14-15,Class 2,150 Meter Dash,Event 26,19.44,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Ricardo Walters,50,Bellefield High,,Bellefield H
15,14-15,Class 2,150 Meter Dash,Event 26,19.61,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanardo Nugent,51,Dinthill Technical High,,Dinthill Tec
15,14-15,Class 2,150 Meter Dash,Event 26,19.64,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Abbajeani Brown,52,Dinthill Technical High,,Dinthill Tec
15,14-15,Class 2,150 Meter Dash,Event 26,20.72,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Maleek Boyd,53,Mavis Bank High,,Mavis Bank H
15,14-15,Class 2,150 Meter Dash,Event 26,20.92,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Javary Vassell,54,Bellefield High,,Bellefield H
15,14-15,Class 2,150 Meter Dash,Event 26,21.28,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rohon Robinson,55,Bellefield High,,Bellefield H
,14-15,Class 2,150 Meter Dash,Event 26,21.37,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar English,56,St. Jago High,,St. Jago Hig
14,14-15,Class 2,150 Meter Dash,Event 26,22.45,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Andrae Seaton,57,Spanish Town High,,spainsh town high
14,14-15,Class 2,150 Meter Dash,Event 26,23.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Rahyme Christian,58,Clarendon College,,Clarendon College
,16-18,Class 1,150 Meter Dash,Event 27,16.58,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Michael Bentley,1,St. Jago High,,St. Jago Hig
17,16-18,Class 1,150 Meter Dash,Event 27,16.72,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Richard Dixon,2,Dinthill Technical High,,Dinthill Tec
18,16-18,Class 1,150 Meter Dash,Event 27,17.11,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kiano Herbert,3,St. George's College,,St. Georges College
18,16-18,Class 1,150 Meter Dash,Event 27,17.14,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Alexander Johnson,4,Dinthill Technical High,,Dinthill Tec
18,16-18,Class 1,150 Meter Dash,Event 27,17.17,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Alshaine Waite,5,Holmwood Technical High,,Holmwood Tec
15,16-18,Class 1,150 Meter Dash,Event 27,17.20,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Romaine Haffenden,6,Holmwood Technical High,,Holmwood Tec
18,16-18,Class 1,150 Meter Dash,Event 27,17.31,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Timothy Mcmaster,7,Unattached,,Unattached
18,16-18,Class 1,150 Meter Dash,Event 27,17.32,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Urel Campbell,8,St. George's College,,St. Georges College
,16-18,Class 1,150 Meter Dash,Event 27,17.42,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Laurence Wood,9,Dinthill Technical High,,Dinthill Tec
17,16-18,Class 1,150 Meter Dash,Event 27,17.57,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ryan Simpson,10,Knox College,,Knox College High
16,16-18,Class 1,150 Meter Dash,Event 27,17.57,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kashawne Smith,11,St. George's College,,St. Georges College
16,16-18,Class 1,150 Meter Dash,Event 27,17.60,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Christoff Mcgregor,12,St. George's College,,St. Georges College
16,16-18,Class 1,150 Meter Dash,Event 27,17.63,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Wayne Douglas,13,Tivoli Gardens High,,Tivoli Garde
16,16-18,Class 1,150 Meter Dash,Event 27,17.66,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheim Palmer,14,Bridgeport High,,Bridgeport H
18,16-18,Class 1,150 Meter Dash,Event 27,17.83,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Andre Anderson,15,Penwood High School,,Penwood High School
16,16-18,Class 1,150 Meter Dash,Event 27,17.89,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Eric Foreman,16,Tivoli Gardens High,,Tivoli Garde
16,16-18,Class 1,150 Meter Dash,Event 27,18.08,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Demar Williams,17,Bridgeport High,,Bridgeport H
16,16-18,Class 1,150 Meter Dash,Event 27,18.10,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Howard Barton,18,Tivoli Gardens High,,Tivoli Garde
16,16-18,Class 1,150 Meter Dash,Event 27,18.12,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kaberu Dennis,19,Unattached,,Unattached
17,16-18,Class 1,150 Meter Dash,Event 27,18.21,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Derrick Williams,20,Holmwood Technical High,,Holmwood Tec
,16-18,Class 1,150 Meter Dash,Event 27,18.24,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Trabaghn Scott,21,Charlemont High,,Charlemont H
16,16-18,Class 1,150 Meter Dash,Event 27,18.25,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jeovani Brown,22,Penwood High School,,Penwood High School
16,16-18,Class 1,150 Meter Dash,Event 27,18.39,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Odane Mcpherson,23,Tivoli Gardens High,,Tivoli Garde
17,16-18,Class 1,150 Meter Dash,Event 27,18.43,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jummane Mcfarlane,24,Tivoli Gardens High,,Tivoli Garde
14,16-18,Class 1,150 Meter Dash,Event 27,18.44,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Tryphosa Thompson,25,St. George's College,,St. Georges College
16,16-18,Class 1,150 Meter Dash,Event 27,18.59,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahvell Morgan,26,Penwood High School,,Penwood High School
17,16-18,Class 1,150 Meter Dash,Event 27,18.61,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Omeali Millings,27,Dinthill Technical High,,Dinthill Tec
16,16-18,Class 1,150 Meter Dash,Event 27,19.03,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Derome Brown,28,Edwin Allen High,,Edwin Allen
16,16-18,Class 1,150 Meter Dash,Event 27,19.07,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Paul Robinson,29,Tivoli Gardens High,,Tivoli Garde
18,16-18,Class 1,150 Meter Dash,Event 27,19.63,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Adrian Bailey,30,Bellefield High,,Bellefield H
17,16-18,Class 1,150 Meter Dash,Event 27,19.82,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Shamar Rickkets,31,Tivoli Gardens High,,Tivoli Garde
16,16-18,Class 1,150 Meter Dash,Event 27,19.84,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,La Quaine Hurd,32,Dinthill Technical High,,Dinthill Tec
17,16-18,Class 1,150 Meter Dash,Event 27,20.76,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Romaine Murray,33,Penwood High School,,Penwood High School
,19-99,,150 Meter Dash,Event 28,16.59,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Keino Hewitt,1,UTECH Track,Clubs,Utec
,19-99,,150 Meter Dash,Event 28,16.69,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Ajamu Graham,2,UTECH Track,Clubs,Utec
,19-99,,150 Meter Dash,Event 28,16.82,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Odario Phillips,3,Uwi Mona,Clubs,Uwi Mona
19,19-99,,150 Meter Dash,Event 28,16.88,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Percival Douglas,4,Unattached,Clubs,Unattached
,19-99,,150 Meter Dash,Event 28,16.90,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jevaughn Young,5,MVP Track Club,Clubs,Mvp Track &
,19-99,,150 Meter Dash,Event 28,16.93,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Troy Evans,6,MVP Track Club,Clubs,Mvp Track &
19,19-99,,150 Meter Dash,Event 28,16.94,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kern Simpson,7,Moneague College,Clubs,moneague college
,19-99,,150 Meter Dash,Event 28,17.00,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Oraine Armstrong,8,Elite Engine,Clubs,Elite Engine
,19-99,,150 Meter Dash,Event 28,17.00,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Mykel Israel,9,UTECH Track,Clubs,Utec
,19-99,,150 Meter Dash,Event 28,17.02,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Waquar Dacosta,10,UTECH Track,Clubs,Utec
